Customer_ID,Age,Gender,Tenure,Balance,CreditScore,EstimatedSalary,NumOfProducts,IsActiveMember,Churn
11944,53,,7,2623,683,83137,4,,0
11945,64,,3,45289,314,119973,3,,1
11946,43,,1,88029,774,104843,3,,1
11947,65,,4,77399,497,80117,4,,1
11948,38,,6,109896,701,143499,3,,1
11949,30,,7,80198,470,18549,4,,1
11950,26,,7,53373,670,136121,2,,0
11951,28,,10,26982,808,96136,2,,0
11952,28,,7,78088,894,63052,4,,0
11953,23,,9,89657,661,72998,1,,0
11954,18,,2,62464,639,73940,3,,0
11955,23,,3,143369,702,92803,3,,1
11956,30,,10,152504,734,147883,4,,1
11957,39,,1,18498,553,86432,3,,1
11958,48,,10,141053,668,86262,4,,0
11959,39,,1,155464,816,72483,4,,0
11960,54,,6,66930,657,74326,4,,0
11961,64,,10,109286,461,34783,1,,1
11962,44,,0,36720,558,91022,3,,0
11963,67,,5,105262,485,131998,2,,0
11964,69,,4,136830,481,20395,2,,1
11965,31,,2,67547,636,99737,2,,1
11966,64,,5,130643,372,139126,3,,0
11967,22,,3,186974,678,39965,4,,1
11968,53,,10,135419,692,20376,4,,1
11969,49,,4,159399,590,128854,1,,1
11970,51,,2,21994,648,116856,4,,0
11971,24,,10,44272,702,121778,2,,0
11972,59,,7,101294,405,114807,1,,0
11973,65,,0,72526,827,38868,2,,1
11974,27,,6,187224,899,77647,3,,0
11975,67,,9,34976,626,98893,3,,0
11976,34,,9,126851,352,60916,2,,0
11977,47,,5,84934,868,79845,4,,0
11978,38,,6,186459,590,36969,3,,1
11979,30,,9,24724,325,35272,4,,1
11980,18,,6,60149,471,25097,2,,1
11981,18,,10,138405,534,21902,3,,0
11982,64,,1,175101,491,70875,3,,1
11983,50,,4,112504,785,117919,1,,1
11984,55,,4,154277,732,146467,2,,1
11985,42,,3,190009,681,18143,3,,1
11986,43,,8,71150,693,53917,4,,0
11987,30,,0,35863,460,27389,1,,1
11988,45,,5,3040,603,141351,3,,0
11989,50,,2,146703,673,26601,2,,1
11990,54,,9,84774,868,126601,2,,0
11991,58,,7,185646,812,17658,3,,0
11992,47,,6,177970,673,92021,3,,0
11993,66,,1,181697,533,58448,2,,0
11994,65,,7,107703,423,55915,2,,1
11995,25,,0,101870,850,56636,2,,1
11996,66,,1,192794,344,72536,1,,1
11997,64,,0,154250,707,53648,2,,1
11998,18,,9,26673,341,103344,4,,0
11999,29,,4,96799,694,124685,4,,0
12000,22,,10,30767,484,47724,2,,0
12001,41,,1,50075,824,14828,2,,1
12002,23,,6,115971,847,124655,2,,1
12003,42,,8,176724,778,44228,4,,0
12004,18,,2,22551,533,49508,3,,0
12005,42,,3,32445,621,149536,2,,0
12006,18,,6,161417,620,131672,2,,1
12007,49,,0,79095,724,136234,3,,0
12008,59,,10,21718,542,146437,4,,0
12009,59,,3,196937,351,133829,2,,0
12010,20,,10,165193,692,98296,1,,0
12011,66,,0,87104,505,50279,1,,0
12012,36,,7,197846,358,95939,3,,1
12013,60,,6,130044,824,31254,4,,1
12014,46,,10,111153,397,77386,2,,1
12015,67,,9,153275,571,73489,4,,1
12016,19,,2,97950,675,83808,2,,0
12017,26,,5,159385,491,136534,2,,0
12018,34,,7,38771,753,83028,1,,0
12019,63,,4,41668,570,123084,3,,0
12020,53,,1,4865,702,91664,3,,0
12021,34,,3,36185,543,25090,1,,0
12022,66,,4,41203,678,113289,3,,0
12023,29,,1,144447,596,124765,3,,1
12024,37,,0,166339,461,76140,3,,1
12025,67,,4,39330,841,27287,1,,0
12026,20,,6,75616,791,26508,3,,0
12027,60,,6,31982,892,21938,4,,0
12028,67,,8,43770,755,32051,1,,0
12029,21,,3,131602,689,124464,4,,1
12030,34,,6,162768,790,76193,1,,1
12031,67,,8,74612,789,99714,1,,0
12032,54,,10,119460,389,59726,1,,0
12033,63,,0,82632,404,101517,4,,1
12034,59,,8,117114,609,124515,2,,0
12035,32,,3,52234,887,69202,2,,0
12036,50,,1,134787,306,93041,4,,1
12037,33,,5,11963,832,109102,3,,0
12038,28,,8,10353,730,22913,1,,0
12039,37,,2,27744,725,140202,2,,0
12040,55,,10,152623,835,107816,1,,1
12041,41,,5,190317,736,48189,2,,0
12042,33,,6,14169,875,107960,1,,0
12043,47,,0,79239,554,57597,1,,1
12044,51,,3,2647,485,142668,2,,1
12045,18,,8,143505,832,71705,1,,0
12046,41,,5,15393,742,147176,4,,0
12047,41,,8,156231,740,90533,2,,0
12048,26,,5,69448,584,41538,2,,0
12049,39,,1,88960,401,87893,2,,1
12050,29,,6,119494,605,13685,2,,0
12051,34,,10,180882,507,109831,1,,1
12052,42,,4,174314,455,73062,4,,1
12053,45,,7,68461,651,84358,3,,0
12054,32,,3,192641,560,120700,3,,1
12055,47,,2,16754,311,100213,4,,1
12056,68,,6,190801,606,37918,4,,0
12057,44,,3,72818,431,60169,4,,1
12058,39,,3,58870,885,119179,2,,0
12059,27,,0,91385,752,112752,3,,1
12060,48,,6,48346,771,77403,3,,0
12061,44,,7,109516,866,61871,1,,1
12062,29,,7,85364,301,113997,2,,0
12063,63,,8,143470,690,80461,3,,1
12064,48,,0,50493,882,66217,2,,0
12065,49,,2,101504,894,17407,3,,1
12066,49,,0,164894,713,120972,2,,0
12067,58,,1,160265,498,35226,2,,1
12068,62,,2,156048,368,24845,1,,1
12069,52,,4,70463,397,82094,1,,1
12070,70,,6,58418,583,139318,4,,0
12071,63,,6,28422,687,122032,3,,0
12072,38,,8,166686,529,147217,3,,1
12073,27,,8,183294,377,97986,4,,0
12074,33,,8,157308,539,143871,4,,0
12075,24,,5,20286,558,91636,2,,0
12076,21,,4,77139,509,47034,4,,0
12077,44,,6,120899,509,79878,2,,1
12078,69,,4,48006,571,48667,2,,0
12079,42,,2,81344,657,84392,3,,1
12080,48,,6,93695,371,60633,4,,1
12081,28,,7,85973,554,101468,1,,0
12082,65,,1,80680,670,104326,4,,0
12083,37,,6,14682,807,146355,3,,0
12084,53,,3,16855,783,48443,4,,0
12085,34,,3,87594,775,106940,4,,0
12086,62,,10,81797,736,94155,3,,0
12087,28,,0,182945,831,119214,2,,1
12088,47,,3,91475,483,55538,3,,1
12089,52,,6,129381,696,36382,3,,1
12090,58,,2,180456,642,124042,1,,1
12091,55,,5,165407,371,46637,1,,0
12092,39,,5,13176,584,115805,2,,0
12093,70,,5,162437,824,109161,3,,1
12094,60,,4,2993,759,59917,3,,0
12095,65,,7,98660,483,36965,1,,1
12096,68,,5,134142,412,14582,4,,1
12097,44,,3,59605,671,136022,4,,0
12098,54,,3,31166,317,51426,4,,0
12099,63,,7,41928,896,64170,4,,0
12100,66,,6,167179,834,125341,2,,0
12101,52,,1,12023,577,51226,1,,0
12102,21,,4,59894,668,119809,1,,0
12103,33,,1,41131,545,73653,4,,1
12104,33,,9,68135,730,87931,2,,0
12105,38,,8,56495,836,29729,1,,0
12106,43,,5,159990,310,111602,1,,1
12107,53,,10,64174,713,48968,3,,0
12108,36,,5,23563,767,63419,2,,0
12109,34,,7,48685,831,78997,4,,0
12110,62,,1,108512,543,31035,2,,1
12111,43,,0,130377,818,101343,1,,0
12112,39,,5,148456,771,12140,3,,0
12113,45,,9,172875,369,132471,2,,0
12114,18,,5,28612,395,12783,4,,1
12115,61,,8,77361,578,122834,4,,0
12116,53,,4,182589,357,84506,4,,0
12117,60,,3,189902,392,130968,4,,1
12118,54,,10,116591,840,92684,4,,0
12119,19,,10,54851,626,23260,1,,0
12120,34,,5,86320,416,84293,1,,0
12121,57,,5,188103,864,63912,4,,0
12122,55,,10,36157,650,145259,4,,0
12123,38,,4,64926,783,127125,4,,0
12124,26,,2,62883,365,127003,3,,1
12125,30,,2,84858,380,149243,3,,1
12126,28,,5,196108,850,31965,2,,1
12127,33,,5,9645,892,96421,3,,0
12128,33,,6,685,374,72612,3,,0
12129,19,,7,74313,886,99420,1,,0
12130,59,,9,103062,788,60552,1,,0
12131,61,,6,189848,385,63257,1,,1
12132,25,,2,65736,420,94143,2,,1
12133,60,,0,103367,766,83940,4,,0
12134,59,,5,145702,460,37384,3,,0
12135,30,,4,33383,355,139660,1,,1
12136,34,,8,47728,805,87683,1,,0
12137,56,,4,149269,761,48982,1,,0
12138,41,,7,61215,644,73068,4,,0
12139,20,,3,184578,781,65146,2,,0
12140,47,,2,52211,794,75197,2,,0
12141,69,,6,44621,701,120906,1,,0
12142,30,,2,88043,792,63437,4,,1
12143,36,,6,153694,487,147999,3,,1
12144,24,,7,24230,715,13690,4,,0
12145,26,,3,149040,385,63165,3,,0
12146,36,,2,133526,633,37491,1,,0
12147,62,,1,136388,652,88918,2,,1
12148,57,,4,137339,866,94588,2,,0
12149,39,,2,65559,780,13781,2,,1
12150,35,,6,41003,486,45063,4,,0
12151,40,,8,135327,312,136040,3,,1
12152,19,,1,137778,751,107252,2,,1
12153,67,,4,199961,591,34741,4,,1
12154,67,,4,112895,616,29795,1,,0
12155,28,,6,84373,511,54250,1,,0
12156,48,,6,65267,346,97570,3,,1
12157,50,,4,151852,416,145057,3,,1
12158,31,,4,116434,437,23188,2,,1
12159,33,,7,121500,770,66505,2,,1
12160,28,,9,112819,322,79362,3,,0
12161,50,,3,24108,879,47297,2,,0
12162,24,,10,50775,880,34606,2,,0
12163,48,,7,22245,874,135411,1,,0
12164,65,,6,43274,843,138241,1,,0
12165,63,,10,164692,610,48267,4,,0
12166,64,,0,191266,594,62648,2,,0
12167,31,,1,194227,334,53941,3,,1
12168,45,,5,67970,659,41687,1,,0
12169,70,,6,39015,778,82298,3,,0
12170,60,,0,11634,577,104412,4,,1
12171,33,,8,121521,501,50304,4,,1
12172,36,,4,136327,573,129338,3,,1
12173,34,,6,184237,546,102488,2,,0
12174,43,,2,78654,307,139654,2,,1
12175,23,,7,40112,879,149219,3,,0
12176,60,,6,199076,766,83994,2,,1
12177,66,,3,98347,779,96064,2,,0
12178,26,,0,192682,433,18325,3,,1
12179,67,,7,180073,358,85996,4,,0
12180,34,,2,95434,434,69160,3,,1
12181,48,,10,185654,332,127224,4,,1
12182,29,,0,87131,612,131368,1,,1
12183,40,,2,28555,300,108359,4,,1
12184,22,,1,62834,401,48565,2,,1
12185,60,,0,11472,472,80521,1,,1
12186,53,,2,52599,505,108133,2,,1
12187,53,,5,46336,478,61160,3,,0
12188,20,,2,159236,646,56654,3,,0
12189,41,,3,102042,535,136679,3,,0
12190,34,,5,37719,495,103403,4,,1
12191,56,,4,38836,450,43125,4,,0
12192,43,,7,130463,749,84783,3,,1
12193,21,,9,140068,583,146488,2,,1
12194,62,,4,9769,580,29397,1,,0
12195,29,,0,185315,631,44630,4,,0
12196,18,,1,73020,421,140221,1,,1
12197,38,,2,51972,528,48819,3,,1
12198,36,,1,12368,349,17877,4,,1
12199,38,,6,189495,454,24741,4,,0
12200,69,,8,101319,842,72651,3,,1
12201,35,,2,195278,452,115274,3,,1
12202,60,,7,7054,818,65576,3,,0
12203,69,,9,101539,883,33527,4,,1
12204,20,,9,66503,800,126494,1,,0
12205,66,,2,104530,495,62910,2,,1
12206,61,,3,96774,497,41219,3,,1
12207,49,,3,131003,563,131018,3,,0
12208,27,,0,151817,775,85266,3,,0
12209,57,,9,66633,717,37867,1,,0
12210,32,,0,78437,365,100998,1,,1
12211,22,,4,120468,453,143660,3,,0
12212,21,,5,27688,425,110165,1,,1
12213,45,,6,172481,689,95108,1,,0
12214,70,,5,75800,430,82627,3,,0
12215,69,,10,91787,476,130571,2,,0
12216,68,,3,28190,570,43869,3,,0
12217,70,,10,60454,472,123586,2,,0
12218,21,,6,33642,347,113104,4,,0
12219,32,,9,28726,456,145337,2,,1
12220,34,,4,129117,354,89350,3,,0
12221,61,,6,118332,393,80071,4,,0
12222,20,,10,67628,672,140657,1,,0
12223,27,,0,144302,731,98888,1,,0
12224,64,,2,144542,644,18415,3,,0
12225,59,,0,5009,472,139421,1,,1
12226,40,,4,2361,376,25423,1,,1
12227,35,,7,7211,329,146599,2,,1
12228,18,,10,30592,398,64345,4,,1
12229,52,,4,153164,410,133604,3,,0
12230,70,,8,60287,897,104106,4,,0
12231,48,,8,38934,869,59387,1,,0
12232,61,,7,40282,395,109072,1,,1
12233,18,,9,110823,319,120449,1,,1
12234,20,,3,54353,439,103788,4,,1
12235,20,,10,1006,318,83577,2,,0
12236,54,,5,194517,554,40139,2,,0
12237,36,,4,44932,830,91750,4,,0
12238,46,,3,136514,384,12100,4,,1
12239,42,,5,3736,409,20726,2,,1
12240,50,,10,177527,326,61128,2,,1
12241,53,,10,119911,661,85626,4,,0
12242,46,,7,103893,836,136401,4,,1
12243,43,,10,170553,433,61196,4,,0
12244,21,,4,56303,365,68761,1,,0
12245,66,,10,35411,447,78877,2,,1
12246,31,,8,97107,461,71992,3,,1
12247,67,,8,154417,477,46373,1,,0
12248,44,,5,123378,830,55584,4,,1
12249,50,,7,18703,838,136502,3,,0
12250,39,,0,26712,604,115875,3,,0
12251,65,,2,180429,458,136624,1,,1
12252,20,,7,55441,863,59709,1,,0
12253,40,,0,174400,572,62885,4,,1
12254,38,,9,36140,621,133751,1,,0
12255,58,,2,189496,346,79580,3,,1
12256,40,,4,87386,822,51967,4,,0
12257,21,,9,138793,868,36175,1,,0
12258,38,,8,17769,832,61890,2,,0
12259,54,,4,121122,537,12292,2,,1
12260,60,,0,11139,625,37732,3,,0
12261,48,,10,166378,390,37661,1,,1
12262,38,,0,60968,434,47975,4,,1
12263,43,,8,23185,645,49151,1,,0
12264,58,,4,70784,350,19196,1,,1
12265,52,,3,196090,658,102009,4,,0
12266,55,,2,100695,731,80715,4,,1
12267,41,,8,50015,631,44099,2,,0
12268,28,,4,63293,817,121256,4,,0
12269,58,,2,1896,764,66713,3,,1
12270,46,,3,44207,703,131174,4,,0
12271,64,,9,98122,440,61177,1,,0
12272,20,,2,19096,481,40636,1,,1
12273,18,,6,127969,650,30619,1,,0
12274,69,,5,56247,384,26645,1,,0
12275,36,,1,103706,437,132688,2,,1
12276,63,,9,84011,434,106071,2,,0
12277,66,,5,21880,846,126882,2,,0
12278,39,,10,135780,752,39863,3,,0
12279,31,,3,133740,323,119331,3,,0
12280,66,,9,77420,471,117530,2,,1
12281,31,,4,10979,470,109175,4,,0
12282,61,,5,27482,661,74157,3,,0
12283,33,,8,108455,816,37470,1,,1
12284,50,,3,101879,531,132451,2,,0
12285,30,,5,171880,314,33507,3,,0
12286,55,,10,176166,733,103127,1,,1
12287,66,,10,1829,419,143065,1,,0
12288,29,,5,189008,857,49616,3,,0
12289,68,,8,106632,491,140202,2,,1
12290,55,,3,163777,572,137399,4,,0
12291,56,,1,171727,573,90947,1,,1
12292,50,,8,85006,739,17246,4,,0
12293,50,,7,133172,704,65517,3,,0
12294,46,,3,135402,819,12812,3,,1
12295,22,,10,67990,658,134032,1,,0
12296,23,,1,12495,524,16938,3,,1
12297,48,,2,26689,486,39983,4,,1
12298,33,,5,142784,334,96805,3,,1
12299,48,,9,173640,412,90241,4,,1
12300,42,,8,128779,338,109285,3,,0
12301,65,,9,73500,852,140049,4,,0
12302,63,,8,163673,528,86958,2,,1
12303,50,,5,52037,534,30115,3,,0
12304,30,,6,185396,470,113065,1,,0
12305,69,,10,119219,896,90013,4,,1
12306,27,,4,130556,883,86437,3,,0
12307,41,,3,195242,392,111639,4,,1
12308,27,,0,65346,411,115903,3,,1
12309,58,,4,11069,717,60441,2,,0
12310,48,,5,78960,303,76426,1,,1
12311,30,,2,105482,702,96850,4,,1
12312,20,,4,106819,745,135568,1,,0
12313,67,,4,125702,899,148830,3,,0
12314,69,,8,140588,696,101322,1,,1
12315,51,,1,142983,806,48846,1,,1
12316,66,,0,66200,586,109084,2,,0
12317,45,,10,54806,727,146591,1,,0
12318,36,,2,917,829,34428,4,,0
12319,40,,4,100020,504,39885,3,,0
12320,62,,7,171856,778,123591,2,,0
12321,49,,7,37633,371,56818,4,,0
12322,30,,8,114615,678,97686,2,,0
12323,50,,0,166794,666,135007,1,,1
12324,51,,10,188689,616,102401,3,,1
12325,50,,7,7793,889,144660,2,,0
12326,22,,7,42526,421,149895,2,,0
12327,20,,7,39084,741,130004,1,,0
12328,24,,1,105617,314,51629,2,,1
12329,41,,10,41884,894,149162,1,,0
12330,39,,1,35356,829,93436,2,,1
12331,62,,4,91839,527,111237,3,,0
12332,40,,8,177753,707,104802,1,,1
12333,47,,0,87083,869,72421,3,,0
12334,35,,4,124080,799,45453,1,,0
12335,49,,5,75030,532,144292,4,,0
12336,70,,4,132345,452,47004,2,,1
12337,24,,6,199173,524,32815,3,,1
12338,50,,1,128007,618,147886,4,,1
12339,22,,1,80882,742,107430,4,,1
12340,66,,6,85351,669,84112,2,,0
12341,45,,4,146288,754,16506,4,,0
12342,25,,2,13589,692,75014,3,,0
12343,32,,10,120885,481,129188,4,,1
12344,69,,2,57761,356,67572,1,,1
12345,21,,2,88686,860,17529,4,,1
12346,51,,9,126671,754,136956,2,,1
12347,22,,6,98093,305,19268,3,,0
12348,50,,6,72702,800,128532,2,,0
12349,22,,3,16239,704,128204,4,,0
12350,55,,5,48952,719,108003,3,,0
12351,51,,0,139395,417,148475,2,,1
12352,43,,8,62745,411,82896,2,,0
12353,18,,2,117741,617,131381,1,,1
12354,21,,6,192203,558,64119,1,,1
12355,56,,10,191994,671,144744,1,,1
12356,43,,1,103327,777,41926,2,,0
12357,50,,8,156789,452,127262,4,,0
12358,50,,10,54534,595,20345,3,,0
12359,25,,6,3297,519,19223,1,,0
12360,37,,5,155308,619,11840,4,,0
12361,33,,1,100848,841,25835,1,,1
12362,38,,2,49194,403,69436,4,,1
12363,62,,2,142282,785,34869,3,,1
12364,43,,2,143085,680,84123,2,,1
12365,40,,5,93287,484,77977,1,,1
12366,35,,10,125273,440,65260,3,,1
12367,48,,1,162998,817,59513,4,,1
12368,69,,9,90258,807,37962,1,,0
12369,59,,0,22152,876,143923,2,,1
12370,29,,3,160512,838,116940,3,,1
12371,18,,2,172211,471,28038,2,,1
12372,59,,10,29614,369,31052,3,,1
12373,26,,2,79395,614,57832,1,,0
12374,20,,8,13868,337,70664,2,,0
12375,68,,7,8441,818,107259,3,,0
12376,43,,7,46051,644,104263,4,,0
12377,26,,0,60869,515,147904,1,,0
12378,59,,1,94386,470,98084,3,,1
12379,68,,6,112687,374,130340,4,,1
12380,33,,7,25774,485,53230,3,,1
12381,41,,1,157959,370,96081,4,,1
12382,67,,0,183805,376,66078,2,,1
12383,31,,1,73138,338,112296,1,,1
12384,20,,4,100212,600,90756,1,,1
12385,51,,0,173145,592,13383,1,,1
12386,50,,7,189961,361,19306,1,,1
12387,67,,10,32599,314,139357,1,,1
12388,41,,10,139588,423,73270,1,,1
12389,26,,4,105679,589,106705,2,,0
12390,30,,3,26598,701,67930,1,,0
12391,19,,2,167121,630,149504,2,,1
12392,24,,5,136643,665,143565,1,,1
12393,65,,6,146071,559,78121,2,,1
12394,38,,4,51128,706,113964,2,,0
12395,36,,5,164664,865,24709,2,,0
12396,42,,0,81245,332,85218,3,,1
12397,64,,3,163339,408,40657,1,,0
12398,39,,8,100267,490,102771,3,,1
12399,28,,8,149490,341,125778,4,,1
12400,50,,2,124242,508,76827,3,,0
12401,49,,5,79350,610,108880,3,,0
12402,38,,3,195275,492,114888,2,,0
12403,56,,6,11813,359,83838,3,,0
12404,37,,3,48902,435,143986,3,,0
12405,25,,5,24855,366,48554,1,,0
12406,59,,0,142257,493,32821,1,,1
12407,54,,10,34948,669,44160,4,,0
12408,26,,10,178524,579,81221,3,,0
12409,42,,3,120845,667,125655,4,,1
12410,42,,10,28904,468,119419,2,,1
12411,50,,7,141132,583,146238,1,,1
12412,19,,2,199724,483,119570,1,,1
12413,36,,6,86631,532,11832,1,,0
12414,63,,4,28481,753,131063,2,,0
12415,37,,9,80318,489,141575,4,,1
12416,59,,5,51008,839,75424,2,,0
12417,58,,10,185924,560,54062,2,,1
12418,59,,4,30295,320,99107,1,,0
12419,46,,5,4399,591,122416,3,,0
12420,23,,3,57808,694,29524,1,,0
12421,34,,2,153495,479,19736,1,,1
12422,42,,8,6624,583,91466,3,,0
12423,55,,6,58170,840,114706,2,,0
12424,21,,6,179690,750,71867,2,,1
12425,47,,8,119590,435,101933,4,,1
12426,37,,7,149919,700,141319,1,,1
12427,20,,9,57868,398,114052,4,,1
12428,40,,3,139951,787,114942,4,,1
12429,68,,5,164113,717,26152,3,,1
12430,35,,4,120126,625,38114,3,,0
12431,43,,8,17147,390,93586,2,,1
12432,53,,4,318,852,66081,3,,0
12433,25,,4,123393,641,57394,4,,0
12434,34,,7,101142,575,94717,2,,1
12435,48,,7,177883,868,45287,1,,0
12436,54,,0,141543,523,122516,4,,0
12437,62,,4,139987,743,76571,2,,0
12438,50,,6,23793,548,95302,3,,0
12439,44,,3,193740,833,45651,4,,0
12440,62,,4,24202,848,18705,4,,0
12441,21,,7,159399,878,74789,3,,1
12442,39,,6,149432,315,129859,2,,0
12443,43,,2,199440,607,30110,3,,1
12444,49,,7,174314,401,140412,1,,0
12445,41,,10,150453,450,64087,1,,0
12446,63,,7,81465,539,70311,2,,0
12447,52,,4,78866,660,85250,1,,0
12448,54,,10,159060,697,139644,3,,0
12449,49,,0,17790,463,26087,1,,1
12450,24,,4,189644,423,142481,1,,1
12451,50,,1,177206,803,23142,2,,1
12452,48,,9,47541,599,99969,3,,0
12453,29,,0,148423,471,34571,4,,1
12454,28,,9,162492,619,36333,4,,1
12455,41,,1,157410,870,114015,3,,1
12456,25,,1,20898,710,143140,1,,1
12457,49,,7,134885,658,54713,4,,0
12458,55,,3,77428,490,111143,2,,1
12459,39,,9,138362,699,70118,4,,0
12460,51,,6,191987,900,55335,2,,0
12461,36,,1,26386,584,140505,1,,0
12462,69,,6,171187,708,102685,1,,0
12463,37,,9,129794,377,105653,4,,1
12464,31,,9,190401,470,15055,1,,0
12465,50,,3,159238,419,125391,4,,1
12466,27,,6,22933,648,96353,4,,0
12467,33,,4,115869,768,130628,1,,1
12468,21,,2,88175,708,56223,2,,1
12469,44,,1,55114,723,24379,4,,1
12470,45,,9,175000,585,67288,1,,1
12471,60,,8,182568,386,48835,4,,0
12472,33,,0,23155,636,136195,3,,1
12473,69,,0,153294,834,85450,3,,0
12474,50,,10,70417,763,51144,1,,0
12475,65,,1,58310,478,26482,4,,1
12476,36,,6,165965,437,86879,1,,0
12477,38,,8,88928,576,71310,1,,0
12478,39,,9,87725,535,88526,3,,0
12479,26,,10,192455,556,25710,1,,1
12480,26,,6,126816,665,142116,3,,1
12481,26,,3,155374,491,20639,2,,1
12482,44,,6,98281,397,70309,3,,1
12483,34,,5,142659,464,37892,2,,0
12484,61,,9,20874,697,111143,4,,0
12485,62,,9,142353,360,23365,1,,1
12486,25,,3,41986,658,37603,4,,0
12487,33,,6,33474,900,117940,3,,0
12488,35,,5,2853,309,37416,1,,1
12489,50,,2,14431,652,34372,3,,1
12490,18,,9,20428,690,136139,3,,0
12491,29,,1,121082,392,12427,1,,1
12492,23,,7,63470,302,83660,3,,1
12493,58,,4,174644,397,52643,2,,1
12494,22,,4,179564,663,74799,1,,0
12495,33,,6,83859,543,38566,1,,0
12496,35,,8,130169,432,129095,3,,1
12497,66,,7,69630,712,35960,4,,0
12498,35,,4,116138,330,105761,1,,1
12499,18,,10,34409,368,44528,4,,0
12500,36,,0,63378,481,62821,1,,1
12501,25,,4,99519,500,75798,2,,0
12502,20,,1,119310,649,95636,4,,0
12503,42,,9,93208,855,41971,2,,0
12504,22,,2,179677,850,119042,1,,1
12505,57,,8,99388,475,27363,4,,1
12506,36,,2,78517,671,40581,4,,0
12507,35,,0,154245,536,83735,3,,1
12508,67,,8,187108,750,99259,3,,1
12509,70,,6,147452,775,63582,1,,1
12510,48,,7,134120,750,45955,2,,0
12511,50,,7,199146,553,15320,2,,0
12512,64,,1,4683,695,23547,3,,1
12513,35,,10,19805,421,16684,3,,1
12514,56,,10,82729,391,26189,4,,1
12515,33,,10,25927,479,87717,3,,1
12516,33,,3,123706,396,61243,2,,0
12517,64,,9,156948,385,13995,3,,1
12518,55,,0,35170,402,140439,3,,1
12519,58,,8,130722,789,83391,3,,0
12520,24,,4,1993,835,106987,2,,0
12521,31,,9,197867,715,41674,4,,0
12522,60,,5,8193,517,132974,4,,0
12523,70,,6,112911,792,102909,4,,1
12524,65,,9,61118,838,117073,1,,0
12525,42,,5,34386,866,146290,3,,0
12526,49,,10,167186,349,14674,2,,0
12527,55,,8,23940,531,25131,1,,0
12528,39,,10,80444,728,37397,2,,0
12529,33,,9,74498,615,30432,2,,0
12530,69,,6,12013,891,91801,3,,0
12531,46,,2,168370,432,82834,3,,1
12532,33,,2,14846,581,11835,3,,1
12533,29,,2,894,542,25490,4,,0
12534,34,,10,168111,631,69822,2,,0
12535,54,,4,46296,444,27213,1,,1
12536,44,,6,54067,644,110192,4,,0
12537,42,,5,52323,337,11450,4,,0
12538,30,,4,170832,371,43802,4,,0
12539,25,,3,21934,659,74333,3,,0
12540,22,,4,130660,685,30769,4,,1
12541,29,,0,135384,770,29361,1,,1
12542,58,,5,61947,608,127400,3,,0
12543,20,,0,25080,773,85017,1,,0
12544,52,,6,40902,852,116988,2,,0
12545,50,,1,41445,304,129376,2,,1
12546,39,,3,185201,590,92359,3,,0
12547,67,,1,2426,345,66454,2,,1
12548,61,,8,124428,685,108021,1,,0
12549,26,,5,110608,682,38763,2,,1
12550,58,,3,11774,771,105893,2,,0
12551,35,,1,88781,606,99243,4,,0
12552,67,,7,112666,442,61872,4,,1
12553,46,,3,1042,394,35635,4,,1
12554,56,,7,142757,561,127678,2,,0
12555,44,,8,88623,464,12008,3,,1
12556,53,,9,183391,535,59173,2,,0
12557,62,,8,37693,534,96153,3,,0
12558,34,,6,124965,886,99769,2,,0
12559,51,,8,99310,456,53034,1,,1
12560,63,,0,190660,521,130814,2,,1
12561,20,,2,159016,312,19442,3,,1
12562,22,,0,190377,471,79504,1,,1
12563,31,,4,73205,763,138804,4,,0
12564,20,,5,126058,521,42623,1,,1
12565,40,,0,91463,626,16672,2,,0
12566,56,,5,71625,813,48586,2,,0
12567,47,,2,31237,444,142599,3,,1
12568,67,,1,113524,892,147813,3,,1
12569,62,,5,183376,885,71881,3,,0
12570,40,,3,14718,658,101095,2,,0
12571,44,,7,164480,422,16911,3,,0
12572,27,,1,137534,479,87881,1,,1
12573,42,,5,77164,575,136808,2,,0
12574,30,,1,129262,407,144854,4,,1
12575,33,,1,69183,900,20691,3,,0
12576,58,,0,49207,819,41690,1,,1
12577,51,,7,57041,522,124564,1,,0
12578,54,,3,183397,773,131764,1,,1
12579,39,,4,199607,873,120946,4,,1
12580,34,,7,50705,751,14492,4,,0
12581,40,,9,146654,317,78812,3,,1
12582,53,,0,37155,869,92652,4,,0
12583,66,,2,41407,591,62609,2,,1
12584,26,,9,192759,727,128671,1,,1
12585,69,,5,161091,363,148818,2,,0
12586,19,,2,157597,760,91557,4,,1
12587,49,,8,124534,853,99319,2,,0
12588,67,,10,170736,853,85215,2,,1
12589,70,,9,100744,535,69477,4,,1
12590,39,,9,137978,487,10130,3,,0
12591,60,,2,129389,553,141170,2,,0
12592,30,,1,94411,681,24169,2,,0
12593,25,,5,158329,490,76472,4,,1
12594,18,,3,195547,448,85247,2,,0
12595,34,,1,96075,318,107389,4,,1
12596,29,,3,89448,746,132201,2,,0
12597,21,,10,5428,761,58309,4,,0
12598,70,,8,54211,386,147513,4,,0
12599,30,,4,164982,302,43962,3,,0
12600,48,,6,183358,631,105489,2,,0
12601,58,,9,113635,876,37340,2,,1
12602,24,,9,4452,469,48401,1,,1
12603,40,,1,44701,525,91865,4,,0
12604,41,,9,51594,481,79960,1,,1
12605,22,,6,87191,869,74260,4,,0
12606,22,,2,8240,672,23749,1,,1
12607,34,,0,84,577,115551,4,,1
